Date,Close
2018-06-19,46.89873123168945
2018-06-20,47.48074722290039
2018-06-21,47.18974304199219
2018-06-22,47.396263122558594
2018-06-25,46.41999053955078
2018-06-26,46.4969596862793
2018-06-27,46.09143829345703
2018-06-28,46.5514030456543
2018-06-29,46.49509048461914
2018-07-02,46.786094665527344
2018-07-03,46.21345520019531
2018-07-05,46.91750717163086
2018-07-06,47.65910720825195
2018-07-09,47.93133544921875
2018-07-10,47.911624908447266
2018-07-11,47.84685516357422
2018-07-12,48.59783172607422
2018-07-13,48.52272033691406
2018-07-16,48.381927490234375
2018-07-17,48.39131546020508
2018-07-18,48.25050735473633
2018-07-19,47.91256332397461
2018-07-20,47.75297546386719
2018-07-23,47.95011520385742
2018-07-24,48.288055419921875
2018-07-25,48.635379791259766
2018-07-26,46.80110549926758
2018-07-27,45.91307830810547
2018-07-30,45.19025802612305
2018-07-31,45.49065017700195
2018-08-01,45.30290985107422
2018-08-02,45.603294372558594
2018-08-03,45.91307830810547
2018-08-06,46.3730583190918
2018-08-07,46.429378509521484
2018-08-08,46.391822814941406
2018-08-09,46.6452751159668
2018-08-10,46.251014709472656
2018-08-13,46.18531036376953
2018-08-14,46.513858795166016
2018-08-15,45.86613464355469
2018-08-16,45.84736633300781
2018-08-17,45.63145446777344
2018-08-20,45.706546783447266
2018-08-21,45.98817443847656
2018-08-22,45.931861877441406
2018-08-23,45.744102478027344
2018-08-24,46.41059875488281
2018-08-27,46.861183166503906
2018-08-28,46.6546745300293
2018-08-29,46.91750717163086
2018-08-30,46.62649917602539
2018-08-31,46.166526794433594
2018-09-04,45.593902587890625
2018-09-05,45.00251007080078
2018-09-06,44.664573669433594
2018-09-07,44.758445739746094
2018-09-10,44.85231018066406
2018-09-11,45.30290985107422
2018-09-12,45.171485900878906
2018-09-13,45.49065017700195
2018-09-14,45.406158447265625
2018-09-17,44.964962005615234
2018-09-18,45.28413391113281
2018-09-19,45.406158447265625
2018-09-20,45.903682708740234
2018-09-21,45.698486328125
2018-09-24,45.698486328125
2018-09-25,45.71731185913086
2018-09-26,45.89616012573242
2018-09-27,46.29148483276367
2018-09-28,46.122066497802734
2018-10-01,45.933807373046875
2018-10-02,45.89616012573242
2018-10-03,46.10322952270508
2018-10-04,45.4443473815918
2018-10-05,45.01136779785156
2018-10-08,44.86076354980469
2018-10-09,44.83253860473633
2018-10-10,43.06293869018555
2018-10-11,42.69584655761719
2018-10-12,43.64653778076172
2018-10-15,43.47710037231445
2018-10-16,44.62543487548828
2018-10-17,44.80428695678711
2018-10-18,43.985389709472656
2018-10-19,43.975982666015625
2018-10-22,43.94774627685547
2018-10-23,43.853614807128906
2018-10-24,41.76400375366211
2018-10-25,43.147666931152344
2018-10-26,41.98048400878906
2018-10-29,41.33102035522461
2018-10-30,42.46052932739258
2018-10-31,43.33591842651367
2018-11-01,43.59005355834961
2018-11-02,43.147666931152344
2018-11-05,42.96881866455078
2018-11-06,43.22296142578125
2018-11-07,44.013614654541016
2018-11-08,43.59946823120117
2018-11-09,42.70526123046875
2018-11-12,42.065208435058594
2018-11-13,41.93342208862305
2018-11-14,42.140506744384766
2018-11-15,42.45111846923828
2018-11-16,42.244049072265625
2018-11-19,40.96391296386719
2018-11-20,40.427398681640625
2018-11-21,40.907440185546875
2018-11-23,40.37092208862305
2018-11-26,41.29335403442383
2018-11-27,41.425132751464844
2018-11-28,42.29111862182617
2018-11-29,42.43230438232422
2018-11-30,42.36640930175781
2018-12-03,42.43230438232422
2018-12-04,41.18041229248047
2018-12-06,41.64163589477539
2018-12-07,40.85096740722656
2018-12-10,41.16158676147461
2018-12-11,41.19923782348633
2018-12-12,41.64163589477539
2018-12-13,41.45338439941406
2018-12-14,41.04862594604492
2018-12-17,40.24855422973633
2018-12-18,40.427398681640625
2018-12-19,39.561439514160156
2018-12-20,38.864898681640625
2018-12-21,37.59383010864258
2018-12-24,36.80059051513672
2018-12-26,38.86866760253906
2018-12-27,39.048095703125
2018-12-28,38.925331115722656
2018-12-31,38.981998443603516
2019-01-02,39.501380920410156
2019-01-03,38.84034729003906
2019-01-04,40.51181411743164
2019-01-07,40.97453308105469
2019-01-08,41.66389846801758
2019-01-09,41.72054672241211
2019-01-10,41.805538177490234
2019-01-11,41.59779357910156
2019-01-14,41.446693420410156
2019-01-15,42.13605499267578
2019-01-16,41.956642150878906
2019-01-17,42.12662124633789
2019-01-18,42.466575622558594
2019-01-22,41.58835220336914
2019-01-23,41.399478912353516
2019-01-24,41.58835220336914
2019-01-25,42.11716842651367
2019-01-28,41.7488899230957
2019-01-29,41.257835388183594
2019-01-30,41.85275650024414
2019-01-31,43.56200408935547
2019-02-01,43.410911560058594
2019-02-04,43.81697082519531
2019-02-05,44.298583984375
2019-02-06,43.307044982910156
2019-02-07,42.89152526855469
2019-02-08,43.184261322021484
2019-02-11,42.74042892456055
2019-02-12,43.23148727416992
2019-02-13,43.25981140136719
2019-02-14,43.420352935791016
2019-02-15,43.60922622680664
2019-02-19,43.656429290771484
2019-02-20,43.505340576171875
2019-02-21,43.099281311035156
2019-02-22,43.505340576171875
2019-02-25,43.552555084228516
2019-02-26,43.552555084228516
2019-02-27,43.335365295410156
2019-02-28,43.36369323730469
2019-03-01,43.70364761352539
2019-03-04,43.760311126708984
2019-03-05,44.03417205810547
2019-03-06,44.015289306640625
2019-03-07,43.628108978271484
2019-03-08,43.59977340698242
2019-03-11,44.38357925415039
2019-03-12,44.58187484741211
2019-03-13,44.71408462524414
2019-03-14,44.515777587890625
2019-03-15,44.48077392578125
2019-03-18,44.10237121582031
2019-03-19,44.178062438964844
2019-03-20,44.575374603271484
2019-03-21,45.161895751953125
2019-03-22,44.43347930908203
2019-03-25,44.35780334472656
2019-03-26,44.575374603271484
2019-03-27,44.25372314453125
2019-03-28,44.14967727661133
2019-03-29,44.244266510009766
2019-04-01,44.915931701660156
2019-04-02,45.15242385864258
2019-04-03,45.32271194458008
2019-04-04,45.57814025878906
2019-04-05,45.710567474365234
2019-04-08,45.62543487548828
2019-04-09,45.74840545654297
2019-04-10,45.947059631347656
2019-04-11,45.975440979003906
2019-04-12,46.37276077270508
2019-04-15,46.33492660522461
2019-04-16,46.38222885131836
2019-04-17,46.46736526489258
2019-04-18,46.4957389831543
2019-04-22,46.703861236572266
2019-04-23,47.32822036743164
2019-04-24,47.11064147949219
2019-04-25,47.64039993286133
2019-04-26,48.018798828125
2019-04-29,48.453956604003906
2019-04-30,47.366065979003906
2019-05-01,47.12010955810547
2019-05-02,46.93090057373047
2019-05-03,47.38498306274414
2019-05-06,47.30930709838867
2019-05-07,46.54304122924805
2019-05-08,46.46736526489258
2019-05-09,46.32546615600586
2019-05-10,46.45790100097656
2019-05-13,45.019996643066406
2019-05-14,45.275413513183594
2019-05-15,46.28763198852539
2019-05-16,46.69440841674805
2019-05-17,46.353851318359375
2019-05-20,45.587581634521484
2019-05-21,46.08896255493164
2019-05-22,46.04166030883789
2019-05-23,45.39839553833008
2019-05-24,45.38893127441406
2019-05-28,45.587581634521484
2019-05-29,45.14297866821289
2019-05-30,45.24704360961914
2019-05-31,44.54698944091797
2019-06-03,43.14690399169922
2019-06-04,44.07399368286133
2019-06-05,44.09291458129883
2019-06-06,44.2821159362793
2019-06-07,45.001068115234375
2019-06-10,44.96323013305664
2019-06-11,45.15242385864258
2019-06-12,44.93484878540039
2019-06-13,45.43623733520508
2019-06-14,45.521366119384766
2019-06-17,46.04166030883789
2019-06-18,46.297088623046875
2019-06-19,46.353851318359375
2019-06-20,46.64710998535156
2019-06-21,46.84434127807617
2019-06-24,46.95813751220703
2019-06-25,46.08573532104492
2019-06-26,45.90556335449219
2019-06-27,46.22796630859375
2019-06-28,46.67365646362305
2019-07-01,47.05296325683594
2019-07-02,47.489166259765625
2019-07-03,47.7357177734375
2019-07-05,47.802093505859375
2019-07-08,47.3753662109375
2019-07-09,47.66934585571289
2019-07-10,48.20985412597656
2019-07-11,48.23829650878906
2019-07-12,48.58915328979492
2019-07-15,48.59864044189453
2019-07-16,48.48483657836914
2019-07-17,48.02968215942383
2019-07-18,47.64089584350586
2019-07-19,47.02451705932617
2019-07-22,47.20467758178711
2019-07-23,47.384857177734375
2019-07-24,47.802093505859375
2019-07-25,47.678810119628906
2019-07-26,49.044334411621094
2019-07-29,48.769325256347656
2019-07-30,48.5417366027832
2019-07-31,48.152950286865234
2019-08-01,47.92536544799805
2019-08-02,47.46071243286133
2019-08-05,45.924530029296875
2019-08-06,46.588321685791016
2019-08-07,46.64520263671875
2019-08-08,47.58399200439453
2019-08-09,47.05296325683594
2019-08-12,46.55038833618164
2019-08-13,47.23313903808594
2019-08-14,45.55470275878906
2019-08-15,45.63056182861328
2019-08-16,46.21849822998047
2019-08-19,46.93917465209961
2019-08-20,46.62623977661133
2019-08-21,46.80641174316406
2019-08-22,46.702110290527344
2019-08-23,45.42193603515625
2019-08-26,46.104698181152344
2019-08-27,46.190040588378906
2019-08-28,46.30384063720703
2019-08-29,47.02451705932617
2019-08-30,46.96760940551758
2019-09-03,46.50297546386719
2019-09-04,47.403831481933594
2019-09-05,48.20985412597656
2019-09-06,48.10554122924805
2019-09-09,48.25725555419922
2019-09-10,48.323631286621094
2019-09-11,48.57967758178711
2019-09-12,48.7219123840332
2019-09-13,48.636566162109375
2019-09-16,48.45640182495117
2019-09-17,48.50381088256836
2019-09-18,48.44691467285156
2019-09-19,48.49433517456055
2019-09-20,48.17972183227539
