Date,Close
2010-01-04,17.727834701538086
2010-01-05,17.734477996826172
2010-01-06,17.72118377685547
2010-01-07,17.72118377685547
2010-01-08,17.661352157592773
2010-01-11,17.707887649536133
2010-01-12,17.80759620666504
2010-01-13,17.933895111083984
2010-01-14,17.880714416503906
2010-01-15,17.7943058013916
2010-01-19,17.900657653808594
2010-01-20,17.767711639404297
2010-01-21,17.515125274658203
2010-01-22,17.47524070739746
2010-01-25,17.50847625732422
2010-01-26,17.48853874206543
2010-01-27,17.528417587280273
2010-01-28,17.481884002685547
2010-01-29,17.415414810180664
2010-02-01,17.548357009887695
2010-02-02,17.800949096679688
2010-02-03,17.674657821655273
2010-02-04,17.315706253051758
2010-02-05,17.26918601989746
2010-02-08,17.249238967895508
2010-02-09,17.455303192138672
2010-02-10,17.43535804748535
2010-02-11,17.574953079223633
2010-02-12,17.574953079223633
2010-02-16,17.75441551208496
2010-02-17,17.880714416503906
2010-02-18,17.987070083618164
2010-02-19,18.026948928833008
2010-02-22,18.026948928833008
2010-02-23,17.927244186401367
2010-02-24,18.040245056152344
2010-02-25,18.053539276123047
2010-02-26,17.967126846313477
2010-03-01,18.093421936035156
2010-03-02,18.159893035888672
2010-03-03,18.166536331176758
2010-03-04,18.226364135742188
2010-03-05,18.339366912841797
2010-03-08,18.272890090942383
2010-03-09,18.24630355834961
2010-03-10,18.219711303710938
2010-03-11,18.252954483032227
2010-03-12,18.266244888305664
2010-03-15,18.40583610534668
2010-03-16,18.492252349853516
2010-03-17,18.572017669677734
2010-03-18,18.591951370239258
2010-03-19,18.53722381591797
2010-03-22,18.630674362182617
2010-03-23,18.777524948120117
2010-03-24,18.644023895263672
2010-03-25,18.61732292175293
2010-03-26,18.630674362182617
2010-03-29,18.717449188232422
2010-03-30,18.750829696655273
2010-03-31,18.644023895263672
2010-04-01,18.76418113708496
2010-04-05,18.76418113708496
2010-04-06,18.7040958404541
2010-04-07,18.58394432067871
2010-04-08,18.61732292175293
2010-04-09,18.717449188232422
2010-04-12,18.777524948120117
2010-04-13,18.717449188232422
2010-04-14,18.744144439697266
2010-04-15,18.710769653320312
2010-04-16,18.630674362182617
2010-04-19,18.7040958404541
2010-04-20,18.757503509521484
2010-04-21,18.757503509521484
2010-04-22,18.757503509521484
2010-04-23,18.710769653320312
2010-04-26,18.670717239379883
2010-04-27,18.3436336517334
2010-04-28,18.490495681762695
2010-04-29,18.550567626953125
2010-04-30,18.443761825561523
2010-05-03,18.550567626953125
2010-05-04,18.36366081237793
2010-05-05,18.430416107177734
2010-05-06,17.969812393188477
2010-05-07,17.84966468811035
2010-05-10,18.370332717895508
2010-05-11,18.36366081237793
2010-05-12,18.490495681762695
2010-05-13,18.37700843811035
2010-05-14,18.203460693359375
2010-05-17,18.397035598754883
2010-05-18,18.290233612060547
2010-05-19,18.243507385253906
2010-05-20,17.702810287475586
2010-05-21,17.769567489624023
2010-05-24,17.64273452758789
2010-05-25,17.43579864501953
2010-05-26,17.322315216064453
2010-05-27,17.676109313964844
2010-05-28,17.589330673217773
2010-06-01,17.549278259277344
2010-06-02,17.84966468811035
2010-06-03,17.87636375427246
2010-06-04,17.40242576599121
2010-06-07,17.26891326904297
2010-06-08,17.549278259277344
2010-06-09,17.515899658203125
2010-06-10,17.81629180908203
2010-06-11,17.669429779052734
