Date,Open,High,Low,Close,Volume,Sector_Close,Order_Flow
2015-05-22,53.36860463158464,53.78251848287512,53.268462376339734,53.542179107666016,6360700,53.542179107666016,0
2015-05-26,53.10822041427242,53.22171255607028,52.494017160391316,52.69430160522461,13183600,52.69430160522461,0
2015-05-27,52.66094290016437,53.0882118211576,52.31378881190012,52.600860595703125,11375000,52.600860595703125,0
2015-05-28,52.42057877497217,52.48734365081838,52.06007493131618,52.39387893676758,12164200,52.39387893676758,0
2015-05-29,52.38051836280586,52.66758998075251,52.20693887223607,52.33378601074219,12978100,52.33378601074219,0
2015-06-01,52.467329905084874,52.47400741374773,52.1335257801966,52.20029067993164,8487200,52.20029067993164,0
2015-06-02,52.36049513609706,52.814468775433525,52.08010100124226,52.5607795715332,10183000,52.5607795715332,0
2015-06-03,52.400570098796564,52.787784106094186,52.12685336498048,52.20029067993164,8640300,52.20029067993164,0
2015-06-04,51.926564908877154,52.02670715742724,51.45256369874952,51.492618560791016,15946100,51.492618560791016,0
2015-06-05,51.25894056454006,52.31376240925901,51.238913139827446,51.853111267089844,18956000,51.853111267089844,0
2015-06-08,51.652859597451126,51.95328131596867,51.43922513032927,51.55939483642578,9707300,51.55939483642578,0
2015-06-09,51.87314141242825,52.200273011374094,51.53266498756707,51.55269241333008,11033100,51.55269241333008,0
2015-06-10,52.18691635131836,52.333790926871096,52.00666443169582,52.18691635131836,9785400,52.18691635131836,0
2015-06-11,52.28037351827157,52.36716580590446,51.906514720604065,51.9532470703125,8416500,51.9532470703125,0
2015-06-12,51.65949283966456,51.69955277361714,51.28563407906444,51.37242126464844,10504500,51.37242126464844,0
2015-06-15,51.018600342389306,51.525983830700625,50.865053360121244,51.252262115478516,8075500,51.252262115478516,0
2015-06-16,51.34575192708209,51.66620102835319,51.0987350458737,51.65285110473633,9017600,51.65285110473633,0
2015-06-17,51.926557188365585,52.1535465908931,51.26562659571724,51.52599334716797,10413700,51.52599334716797,0
2015-06-18,51.68622554973549,51.91988740072146,51.44588619059382,51.492618560791016,12672600,51.492618560791016,0
2015-06-19,51.27016409044623,51.4784957919275,50.99462398320063,51.01478958129883,17234900,51.01478958129883,0
2015-06-22,51.47848926384525,51.686826066188424,51.249997120522785,51.63977813720703,10577400,51.63977813720703,0
