,1m,1w
PDD,24.10866261417862,-1.0825412401988777
PENN,6.466989721416079,-1.2002500397916545
PEP,-9.504646181666397,-1.1743336519810124
PFF,3.814404856101604,0.5331551022719566
PFG,9.644250319207892,3.0564316116837364
PGNY,-4.806826971348899,-9.444440685898883
PGY,54.285716592409585,25.36543233221585
PINC,19.84415425882711,12.48171349280355
PLTK,2.2222250051103463,-5.772810975530705
PLYA,0.7496208894421249,0.0
PODD,23.54158027584143,20.047143695583188
PONY,206.49573670893835,84.84536760557052
PPC,-8.655150766788962,0.61992501730395
PRCH,91.4577526723246,64.96000671386719
PSEC,2.684920828069532,-0.28168987598808554
PSNY,12.37113414731564,2.830197379104905
PTCT,9.7790978832928,8.806882858487217
PTEN,7.155628043142245,6.964283448700964
PTON,11.999997225674717,-10.595065794186144
PWP,11.405169708058475,4.368357424962329
PYPL,16.01717394811269,2.5094852607646647
PZZA,17.93528369179927,8.015806175911914
QCOM,8.020832789322661,4.116458787919907
QDEL,37.54731282228471,31.23871235715981
QFIN,18.051225846891718,-0.514252950638993
QQQ,9.36617715516634,0.41981531818781864
QRVO,32.78302587025032,3.492648724644023
QUBT,25.401463827445923,17.189634952203093
QXO,5.075758227084741,0.072151725321423
RARE,5.880581338698758,-9.673265821597193
RDFN,6.341469144622737,-5.422993335347566
REGN,-3.4059892846937694,-12.558399159474792
RELY,19.190405340652365,13.625539025907319
RGTI,12.31422333351489,9.128419357808779
RIOT,24.889537406154723,7.341765061610679
RIVN,24.43281135614734,5.2398526062933355
RKLB,4.482939917155188,-8.763342319705915
RMBS,10.337367227049304,0.59148113138864
RNA,15.595189272900683,-13.661704172343017
ROIV,10.259075273862662,-8.038023993358404
ROKU,2.800742086369714,0.8440949216920032
ROST,2.4407800450325987,0.572557822580419
RPRX,6.215964429077552,0.454550078420928
RUM,23.342178219975736,19.537274292232404
RUN,55.555552041001356,34.383955427066084
RVMD,20.047521137751932,1.5705491362171469
RXRX,-3.9911373844965126,-8.937963838195067
SAIA,-25.8443630488019,0.5672395351436151
SAIL,8.761681813487384,-3.971111782634254
SATS,9.457014101865362,1.2981632503586062
SBRA,5.327157220081962,5.266202611411839
SBUX,-5.082736997541009,-1.665442749646372
SDGR,24.401668582781365,-7.967666402222099
SEDG,71.32988154837838,53.560371791258696
SEZL,139.15431865229942,55.674704712095355
SFM,5.100056001104755,-6.3343188096395675
SHC,23.867921150210357,1.62538728256115
SHOO,8.498579844782528,11.121853013149638
SHY,0.20323999585179106,-0.03635334527051946
SIRI,8.772469462575767,2.590468076088763
SLM,24.825443941301312,2.256120137632147
SMCI,-5.017816267055989,-0.5595225616173843
SMH,13.85759454270256,2.6607202196098823
SMMT,18.90818629315826,-14.48965491421356
SMTC,29.888887758608217,1.1829193572334133
SNDK,21.44811183231291,9.043631935617698
SNPS,18.680718747478057,1.1499529109701236
SNY,4.93597502840398,-4.540751933031774
SOFI,25.28516855195621,2.488341034537917
SONO,25.966191322968612,11.550800851799426
SOUN,9.512192086759244,-2.28509301126882
SOXX,15.022834789966538,2.8477461465834133
SPRY,1.5105726036447358,-5.750355086514845
SRAD,4.744608828118918,-2.9448916678957042
SRPT,-27.90697780219305,-43.02544683521844
SRRK,16.571648418296135,-5.833588075937892
SSNC,3.5075982070821903,-0.6273980452533492
SSRM,13.85068570867555,10.591609340039145
STGW,-4.882812609139367,-15.00872828362507
STLD,11.08179153953444,-1.9606375496437936
STNE,24.3169415993449,2.3238340509482267
STX,37.238316627759374,2.276124398098831
SWKS,26.690191105421185,3.145322724094293
SWTX,34.3595640763879,0.06489028681358243
SYM,23.62637079961731,7.89014570097846
TBLA,24.163562941351337,7.395499255037742
TCOM,13.397310057601999,1.5870376224743872
TEAM,4.792206004980392,-0.1251297085202617
TECH,1.380431036024884,0.28112327669324877
TEM,52.320668993168006,13.501015865105192
TENB,-4.107084021872479,0.8317345712672635
TER,7.096413319198181,2.624596584652701
TGTX,-6.50361362523366,-10.721870708085964
TIGR,40.746277218328366,5.128205400815907
TLT,1.0996378076499533,-0.21778406311793705
TMC,67.20429414930426,-0.3205125266043049
TMDX,45.99973286630558,20.919641152860187
TMUS,-4.80633991616364,-1.808298605710499
TNDM,34.8591449974412,7.937992268832759
TPG,13.242007621207872,5.196175756001777
TRIP,31.293715110961763,17.989010195400606
TRMB,17.36733575474152,6.288042813178986
TROW,7.899943172326325,1.4327874376257572
TSCO,-0.03897205355145196,0.11709125025060937
TSLA,18.16957883443887,6.422607354881984
TTD,44.18510301501993,28.000001649598815
TTEK,21.12097863802141,15.892736151498122
TTMI,42.72051565302875,7.828184563967542
TTWO,10.83117215057926,0.5458883754469216
TVTX,48.40623274602358,-6.492290516370325
TW,17.619848036485266,2.1828072957969864
TWST,-15.861319147894756,-14.222100102836507
TXG,13.896112662380085,1.8583136755684027
TXN,10.944897372977385,6.064527899618549
TXRH,11.811260931132392,5.637995846000702
UAL,23.139436881380725,3.2193374473224248
UDMY,7.460313904162395,7.2900165185159045
UNIT,6.103280236511218,-9.600000381469727
UPST,22.36056835922792,-9.288465059720554
UPWK,33.650031732512105,26.726723329623645
URBN,7.021895197136818,-3.5009330379985757
VCYT,-1.7851269934788223,-5.140487311746758
VERA,-0.4585070330968285,-14.962794749046196
VERX,0.3928798446305189,-1.6927412644267998
VIAV,-6.6056967695639885,1.7718699019215114
VIRT,21.41249413144154,2.885080922247208
VKTX,28.02043982820391,-6.578503048879673
VLY,9.577120166878771,-1.0112269974280794
VNET,5.1146377063645225,-14.367816013205648
VNOM,11.150684095408819,-2.028495908435474
VOD,10.05917633912524,-3.125001862645075
VRNA,17.41145806881677,-12.359862014084126
VRNS,10.111813099488865,3.3067293349968954
VRRM,11.320759519758921,8.232662734598543
VRSN,15.868575501195975,-1.1034912196671562
VRTX,-10.620623154465967,-15.034289338048175
VSAT,17.31234033748986,5.326084579096349
VTRS,20.79890056855276,2.0954633524837942
WAY,10.433339296320487,-2.3550950299543354
WBA,4.9579112015877564,2.0000024275346235
WBD,11.975299600893203,8.363199747145272
WDAY,15.324368755372639,4.364982080108336
WDC,26.469744264306566,-2.065290540499328
WEN,-6.904579671200627,-4.153358136989674
WERN,-7.610359998739178,2.0630547616931643
WFRD,15.493654912019695,6.42180346616657
WGS,-36.147702833197236,-10.610646741063254
WING,11.257232430626928,-0.6983154573538896
WMG,-5.36146400982875,-9.643328963271005
WRD,-18.34862501265004,16.93431153867278
WSC,8.632510329227289,-0.4068069771713513
WULF,34.37499900215439,0.6688956810275186
WVE,20.255476818448518,-14.747734329530255
WYNN,21.61825255004323,5.965288922621595
XEL,3.215899474451734,-0.39497641657161764
XENE,13.960302568931136,-6.71284069340911
XP,38.312699177315665,12.460669937887534
XRAY,24.980244240146206,14.23410581870872
ZI,19.260206626187408,2.7472526320886033
ZION,,
ZLAB,20.23026372545975,-5.5250434561181025
ZM,16.807925363675842,3.9371009452822348
ZS,19.29770517529604,0.03433849794908851
